"","x1","x2","x3","x4","x5"
"1",-1.26038617344336,0.765802033359167,0.401754171981592,-0.908193342695411,0.219552747632755
"2",-1.11178819046204,0.158429839613837,0.532925052981906,-0.347859793406353,-1.74347603269974
"3",-0.457610410750261,0.892255826929115,-0.660752981125709,-0.25945992569895,-0.780899066338579
"4",-1.76470782278495,-0.850745068293961,0.0437559878569493,0.449641448717559,0.27236220697332
"5",-0.924543567930137,0.514748097409331,0.929995481583836,-0.696571222818461,-1.52591935745791
"6",-0.191355291416697,1.05613501000095,0.230085647089562,-0.37379740529726,-0.214050016470787
"7",-1.10282938250756,0.0913357042306966,-0.162582734303174,-0.286159155325023,-1.22582202357362
"8",-1.3834267574049,1.26425136539036,1.19978751427308,-0.807019197923339,-2.28724121780189
"9",-0.446109095046939,1.49051297068548,0.140701349354055,0.379541159984234,-0.577855906425434
"10",-0.447628862387086,0.881508674286564,1.34176197133205,-0.782196229799137,-0.0810957994777657
"11",-0.848291828512992,0.862316290828417,0.943214819381469,-0.514723499893618,0.35837707649694
"12",-1.68759524229835,0.0291534664733447,1.37077095169486,-0.773205219047139,-0.374529843627105
"13",-0.334488475509273,1.46387001603466,0.578240405119541,-0.429642573742536,-0.644707946075496
"14",-0.318076489747635,1.31994218980689,0.637893929171356,0.14353146066454,0.290059387533141
"15",-0.778112367998124,1.31574068750092,-0.446557551810951,-0.706723369941676,-1.27152186083623
"16",0.646627724527494,2.02108890160349,0.752440340430642,-0.692167102866592,-0.107966230121012
"17",-0.725667467538992,-0.186972545728185,0.669184352035726,-1.44260798853663,0.00899702112591703
"18",-0.951315884362831,0.848942067864554,0.901980259684703,-0.793776811394858,1.45932830870376
"19",-1.29557933302917,0.512861536758394,0.313199842643822,0.457475487650051,1.86265244857918
"20",-0.396084724948478,1.39729519512648,0.879567856158733,-0.843872310741989,1.39907231330149
"21",-0.328278597511691,1.59534146200528,0.620190425169927,-1.20582062077842,0.260124379177212
"22",-1.02673028287842,0.177929650527346,-0.616602398234642,-0.154059705048689,0.67164994523665
"23",-1.01401442242022,-0.225752885652389,0.703890255058923,-0.696307559800425,0.566608885670373
"24",-1.52128255156525,-0.47115860124082,0.066230792784089,-0.0211799367802223,0.263178825803174
"25",-0.890825603658836,0.477901111342785,0.623647943045697,-0.202111131775035,-0.671411433059318
"26",-0.222167093397883,0.402677337389131,1.06932636243162,-0.767436563687199,2.03248667571423
"27",-0.0996096303288856,1.23530879366437,0.464149833755518,-0.452361107310645,-0.864084870142409
"28",0.400866698688149,1.90594056570163,0.47173202506021,-0.382524963212529,0.981717136248766
"29",-0.453777962557128,1.14597819736007,-1.2641645474563,1.34491826332108,-1.00408237789809
"30",-0.663069778278474,0.415018368665542,0.33493283737766,-0.00997411221902174,-0.889313100297007
"31",-1.44500178517061,-0.0949835405490744,1.10468844423512,-1.44153322818097,-0.817546413988237
"32",-0.095845978594077,1.22833361861996,1.58696893829018,-1.11738934278601,0.780773326917057
"33",0.139875353385036,1.71423194855874,1.42904959989608,-1.81236806245757,0.0381516032918099
"34",-0.93179490994337,0.032147274603898,1.2110584059454,-0.479653413882156,0.198839392606828
"35",-0.639823941177565,0.930393346811234,0.386764696388807,-0.595225601845223,-0.702170507363701
"36",-0.451611518412314,0.708043340629658,0.311746751843765,-0.134023474560291,-0.0783468146904743
"37",-0.845499701207359,0.10334386999353,-0.663174752591893,-0.288014577166991,-0.754145213438992
"38",-1.81494878345867,0.13781963136549,0.607412589806398,-0.453393081180396,-1.52209599559996
"39",-0.444795992539029,0.631933296980306,1.07478204989583,-1.5328028114343,1.64615364122734
"40",-1.10052224490053,0.732076181230319,0.375917024679363,-0.207639571513985,0.31771772965138
"41",-1.76523613274537,-0.553159414633869,0.46063561572084,-0.861295219121201,-0.0676216410766857
"42",-0.779326476047942,0.296805277952004,0.809590623767711,-0.511353071517149,0.910023928422742
"43",-0.216491530654877,0.945877056815564,0.84318238463271,-1.28966022036152,-1.37922397749092
"44",-1.17164620089747,0.402782806016427,0.350909765890866,-0.0881876252832976,0.692916481395179
"45",0.186304544557664,1.26895419708165,0.925130844827877,-1.24104449416358,0.553008422953178
"46",-0.807483868552607,0.692939711010631,1.12769017501062,-0.963699018836496,0.0455858498815703
"47",-0.870334284325277,0.505816841551303,1.58176138560938,-1.25103417844158,-1.4112974901035
"48",-1.10678774734106,0.0965003164300766,0.667349685112037,-1.22394593456793,0.335503822085036
"49",0.0529266855736007,0.448478543304959,0.792551656910013,-0.759756158395284,-0.672868297657054
"50",-1.81286863091696,-0.941357351347959,0.987385942483404,-0.662839804227141,0.829740240620491
"51",-1.31101188801604,-0.0764079007658525,0.872986009047648,-0.0859141648959943,-1.36824674712462
"52",-1.2703549397949,-0.0340692037695531,2.05684020311959,-2.4809892305706,-0.686398066930795
"53",-1.30630990715826,-0.778851005618695,0.845935180990588,-0.628322395240555,0.266948968803207
"54",-0.569497859933553,1.31379628294121,1.68195423784171,-1.35381195145361,-0.947469798609491
"55",-0.728974846835047,0.656573788167017,0.473303125126585,-1.21202682930164,0.316936817217581
"56",-1.23348369687007,0.776484833145546,1.43657871270055,-0.910098294458904,-0.436244782813898
"57",-2.17520050876405,-0.287224535699483,0.777736842284955,-0.343181545875666,0.57721109447239
"58",-0.0875011924600606,1.67532571544048,0.49538701905016,-0.392507524548188,-0.143659026111277
"59",-0.308885497966462,1.15259740094073,-0.566640471557648,-0.214501689991752,-0.766841298117385
"60",-1.63721349811894,0.19596040895673,1.07376764769526,-1.62396590776669,-1.65946000337624
"61",-0.715362267245817,1.36060134418373,0.869246953210956,-1.2984754406106,0.873639896254995
"62",-1.23078791977612,-0.262358732833937,-0.204310364365667,0.38488236838809,0.134066013026282
"63",-2.36781627858105,-1.55232913930074,0.0258924031648629,0.270992867981742,-0.632384217257065
"64",-0.441075111171543,0.600063942019635,-0.159802709284523,-0.389839588460717,1.43328799203689
"65",-0.962461764252741,0.593356340600783,0.318809207871212,-0.439181993389214,-0.742015972618694
"66",-0.183249275672446,1.37336477969377,1.73421625086967,-0.767179214478348,-0.64348340557187
"67",-1.42787906632799,0.135472282193431,0.881136616704795,-1.15764706415955,-0.548891296120313
"68",-1.72973070929301,-0.381381816448309,0.304552058132842,-0.0865927439579203,-0.900877473499235
"69",-0.759811467953181,0.801178038631509,0.579906229352878,-0.637823931707017,0.751252902108076
"70",0.170891013656176,1.27486440801002,0.309687404601251,-0.521437401111802,-0.234428673304332
"71",-0.45929398262561,1.00796077186612,1.5666754945946,-0.979752645808246,-2.16065213871802
"72",0.602618720874229,1.46456867208769,0.568309630832943,-0.21831022693523,-0.224734610641305
"73",-0.250859042040215,1.40739785325607,-0.0609991222198866,0.615324948617298,-0.182670847256741
"74",-1.0342762071417,0.462735814759977,0.467355958907937,-0.518517647930035,-0.105669916609329
"75",-0.198199469261781,1.19514774433038,0.154720198228019,-0.0647821307571085,-0.894001754279286
"76",-1.1716970151512,-0.160929055107829,0.946031416655317,-0.13269675698474,-0.42680300723927
"77",-0.571111447850947,0.392703081781214,-0.792751241449662,-0.18970488343226,2.02482792594931
"78",-1.5433604192755,-1.3011914795329,1.5322663389456,-1.85702195016884,-0.790802713800586
"79",-0.936135490526835,0.719298215034986,1.11756277766969,-1.60616714405898,0.828343571938447
"80",-0.19811914904049,0.995007068503092,0.281303920612684,0.0291866638128788,0.762635999649577
"81",-0.831425501847429,-0.53405312117855,2.1308389264403,-1.37343200620437,-1.33762398463344
"82",-1.40129703669431,0.1781023312123,0.508916592848055,-0.539455574383481,-1.34954309114642
"83",-1.12896557995581,0.638421351619266,0.541155054950283,-0.780786550085443,2.86049646371795
"84",-1.20038298946601,0.74939131354598,1.43676678572115,-1.49782853211713,-1.36554814317354
"85",-1.24669333016713,0.252023210917015,0.209004534291285,0.242037872685994,-0.649157326477464
"86",-0.585604092906385,1.00637163530691,1.14870068592802,-1.25098404619457,0.392808955584324
"87",-1.26952108840138,0.112098662689551,0.109424309779548,-0.526940734922706,0.630972470791105
"88",0.0300476821457295,1.30098561925384,0.857850650958128,-0.244501558291116,1.1918078582121
"89",-1.48966987006361,0.328446818630849,0.564565338399461,-1.16241197897935,-1.19546476563408
"90",-2.80619072068785,-1.31364743567887,0.627562899549959,-0.188146005293618,1.15869692481741
"91",0.396504612188766,1.18490374660731,1.05781100146991,-0.50903011333026,0.355081889765433
"92",0.188911763952783,1.37051025554951,0.801787331806614,-0.758850471486954,-0.11600064140562
"93",-0.645142045580309,0.863309418048726,0.996537359292516,-1.21027890240947,-1.01771475389863
"94",-1.21148795563976,0.223690361071066,-0.188160537706639,-0.599999398472544,0.578669561358214
"95",-0.763419653626484,0.311712134993281,1.24366326718876,-1.62098307544929,0.892358920689059
"96",0.486869602150123,2.04438442066085,1.06029019532691,-0.996436109340716,-0.00320824886664035
